experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200213_2030_mreBc,70,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,71,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,72,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,73,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,74,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,75,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,76,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,77,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,78,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,79,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,80,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,81,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,82,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,83,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,84,3,300000,15,5,400,1205,0,87,1,,
20200213_2030_mreBc,85,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,86,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,87,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,88,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,89,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,90,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,91,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,92,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,93,3,300000,15,5,0,1205,0,150,1,,
20200213_2030_mreBc,94,3,300000,15,5,0,1205,0,87,0,,
20200213_2030_mreBc,95,3,300000,15,5,0,1205,0,87,0,,
