experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200218_2030_DE2b,85,3,300000,20,5,0,1205,0,87,1,,
20200218_2030_DE2b,86,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,87,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,88,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,89,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,90,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,91,3,300000,15,5,0,1205,0,87,0,,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,
20200218_2030_DE2b,93,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,94,3,300000,15,5,0,1205,0,87,0,,
20200218_2030_DE2b,95,3,300000,15,5,0,1205,0,87,0,,
