experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200214_2040_DE3b,0,3,300000,17,5,0,1205,781,903,1,,
20200214_2040_DE3b,1,3,300000,15,5,800,1205,781,903,1,,
20200214_2040_DE3b,2,3,300000,15,5,800,1205,781,903,1,,
20200214_2040_DE3b,3,3,300000,15,5,0,1205,781,903,0,,
20200214_2040_DE3b,4,3,300000,15,5,800,1205,781,903,1,,
20200214_2040_DE3b,5,3,300000,15,5,0,1205,781,903,0,,
20200214_2040_DE3b,6,3,300000,15,5,0,1205,781,903,0,,
20200214_2040_DE3b,7,3,300000,15,5,0,1205,781,903,0,,
20200214_2040_DE3b,8,3,300000,17,5,0,1205,781,903,1,,
20200214_2040_DE3b,9,3,300000,15,5,0,1205,781,903,0,,
20200214_2040_DE3b,10,3,300000,15,5,0,1205,781,903,0,,
20200214_2040_DE3b,11,3,300000,17,5,0,1205,781,903,1,,
20200214_2040_DE3b,12,3,300000,15,5,1200,1205,0,87,1,went out of fov,1
20200214_2040_DE3b,13,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,14,3,300000,15,5,600,1205,0,87,1,,
20200214_2040_DE3b,15,3,300000,17,5,0,200,0,87,1,,
20200214_2040_DE3b,16,3,300000,15,5,1200,1205,0,87,1,went out of fov,1
20200214_2040_DE3b,17,3,300000,15,5,1000,1205,0,200,1,,
20200214_2040_DE3b,18,3,300000,15,5,0,200,0,87,1,,
20200214_2040_DE3b,19,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,20,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,21,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,22,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,23,3,300000,15,5,1200,1205,0,87,1,went out of fov,1
20200214_2040_DE3b,24,3,300000,15,5,1200,1205,0,87,1,went out of fov,1
20200214_2040_DE3b,25,3,300000,17,5,1100,1205,0,150,1,,
20200214_2040_DE3b,26,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,27,3,300000,15,5,1100,1205,0,200,1,,
20200214_2040_DE3b,28,3,300000,15,5,0,200,0,87,1,,
20200214_2040_DE3b,29,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,30,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,31,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,32,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,33,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,34,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,35,3,300000,17,5,900,1000,0,100,1,,
20200214_2040_DE3b,36,3,300000,15,5,1200,1205,0,87,1,went out of fov,1
20200214_2040_DE3b,37,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,38,3,300000,15,5,800,1205,0,87,1,,
20200214_2040_DE3b,39,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,40,3,300000,15,5,1000,1205,0,87,1,,
20200214_2040_DE3b,41,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,42,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,43,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,44,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,45,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,46,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,47,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,48,3,300000,15,5,800,1205,0,87,1,,
20200214_2040_DE3b,49,3,300000,15,5,780,900,0,50,1,,
20200214_2040_DE3b,50,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,51,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,52,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,53,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,54,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,55,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,56,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,57,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,58,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,59,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,60,3,300000,15,5,0,1205,0,87,0,went out of fov,1
20200214_2040_DE3b,61,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,62,3,300000,15,5,800,1205,0,87,1,,
20200214_2040_DE3b,63,3,300000,15,5,800,1205,0,87,1,,
20200214_2040_DE3b,64,3,300000,15,5,0,200,0,87,1,,
20200214_2040_DE3b,65,3,300000,15,5,800,1205,0,87,1,,
20200214_2040_DE3b,66,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,67,3,300000,15,5,400,1205,0,87,1,,
20200214_2040_DE3b,68,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,69,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,70,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,71,3,300000,15,5,0,200,0,87,1,,
20200214_2040_DE3b,72,3,300000,15,5,0,1205,0,87,0,,
20200214_2040_DE3b,73,3,300000,17,5,1000,1205,0,87,1,,
20200214_2040_DE3b,74,3,300000,15,5,1000,1205,0,87,1,,
