experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200217_2000_DE1b,0,3,300000,18,5,0,1205,781,903,1,,
20200217_2000_DE1b,1,3,300000,18,5,0,1205,781,903,1,,
20200217_2000_DE1b,2,3,300000,18,5,0,1205,781,903,1,,
20200217_2000_DE1b,3,3,300000,15,5,0,1205,781,903,0,,
20200217_2000_DE1b,4,3,300000,15,5,0,1205,781,903,0,,
20200217_2000_DE1b,5,3,300000,15,5,0,1205,781,903,0,,
20200217_2000_DE1b,6,3,300000,18,5,0,1205,781,903,1,,
20200217_2000_DE1b,7,3,300000,18,5,600,1205,781,903,1,,
20200217_2000_DE1b,8,3,300000,18,5,0,1205,781,903,1,,
20200217_2000_DE1b,9,3,300000,18,5,0,1205,781,903,1,,
20200217_2000_DE1b,10,3,300000,18,5,0,1205,781,903,1,changed focus,
20200217_2000_DE1b,11,3,300000,15,5,0,1205,781,903,0,beads too dense,1
20200217_2000_DE1b,12,3,300000,18,5,800,1205,0,87,1,,
20200217_2000_DE1b,13,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,14,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,15,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,16,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,17,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,18,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,19,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,20,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,21,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,22,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,23,3,300000,20,5,1000,1205,0,87,1,,
20200217_2000_DE1b,24,3,300000,20,5,800,1205,0,50,1,,
20200217_2000_DE1b,25,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,26,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,27,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,28,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,29,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,30,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,31,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,32,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,33,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,34,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,35,3,300000,20,5,1000,1205,0,150,1,,
20200217_2000_DE1b,36,3,300000,18,5,600,1205,0,87,1,,
20200217_2000_DE1b,37,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,38,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,39,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,40,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,41,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,42,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,43,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,44,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,45,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,46,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,47,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,48,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,49,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,50,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,51,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,52,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,53,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,54,3,300000,20,5,0,200,0,87,1,,
20200217_2000_DE1b,55,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,56,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,57,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,58,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,59,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,60,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,61,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,62,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,63,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,64,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,65,3,300000,15,5,0,1205,0,87,0,out of focus,1
20200217_2000_DE1b,66,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,67,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,68,3,300000,18,5,0,800,0,87,1,,
20200217_2000_DE1b,69,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,70,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,71,3,300000,20,5,0,200,0,87,1,,
20200217_2000_DE1b,72,3,300000,20,5,0,400,0,87,1,,
20200217_2000_DE1b,73,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,74,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,75,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,76,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,77,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,78,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,79,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,80,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,81,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,82,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,83,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,84,3,300000,18,5,800,1205,0,87,1,,
20200217_2000_DE1b,85,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,86,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,87,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,88,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,89,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,90,3,300000,18,5,0,1205,0,87,1,,
20200217_2000_DE1b,91,3,300000,15,5,0,1205,0,87,0,,
20200217_2000_DE1b,92,3,300000,20,5,800,1205,0,87,1,,
20200217_2000_DE1b,93,3,300000,18,5,1000,1205,0,200,1,,
20200217_2000_DE1b,94,3,300000,15,5,800,1205,0,150,1,out of focus,1
20200217_2000_DE1b,95,3,300000,15,5,0,1205,0,87,0,,
