experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200219_0830_DE4c,0,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,1,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,2,3,300000,15,5,0,1205,781,903,1,changed focus,
20200219_0830_DE4c,3,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,4,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,5,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,6,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,7,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,8,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,9,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,10,3,280000,18,5,0,1205,600,903,1,out of focus,1
20200219_0830_DE4c,11,3,300000,15,5,0,1205,781,903,0,,
20200219_0830_DE4c,12,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,13,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,14,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,15,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,16,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,17,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,18,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,19,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,20,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,21,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,22,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,23,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,24,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,25,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,26,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,27,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,28,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,29,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,30,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,31,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,32,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,33,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,34,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,35,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,36,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,37,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,38,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,39,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,40,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,41,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,42,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,43,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,44,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,45,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,46,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,47,3,300000,15,5,0,1205,0,87,0,,
20200219_0830_DE4c,48,3,300000,15,5,0,1205,0,87,0,,
