experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200220_0840_DE5c,0,3,300000,18,5,0,1205,781,903,1,,
20200220_0840_DE5c,1,3,300000,15,5,0,1205,781,903,0,few tracks,1
20200220_0840_DE5c,2,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,3,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,4,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,5,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,6,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,7,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,8,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,9,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,10,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,11,3,300000,15,5,0,1205,781,903,0,,
20200220_0840_DE5c,12,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,13,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,14,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,15,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,16,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,17,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,18,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,19,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,20,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,21,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,22,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,23,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,24,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,25,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,26,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,27,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,28,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,29,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,30,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,31,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,32,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,33,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,34,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,35,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,36,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,37,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,38,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,39,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,40,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,41,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,42,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,43,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,44,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,45,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,46,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,47,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,48,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,49,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,50,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,51,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,52,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,53,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,54,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,55,3,300000,15,5,0,1205,0,87,0,out of focus,1
20200220_0840_DE5c,56,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,57,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,58,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,59,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,60,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,61,3,300000,15,5,0,1205,0,87,0,contamination,1
20200220_0840_DE5c,62,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,63,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,64,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,65,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,66,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,67,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,68,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,69,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,70,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,71,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,72,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,73,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,74,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,75,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,76,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,77,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,78,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,79,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,80,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,81,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,82,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,83,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,84,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,85,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,86,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,87,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,88,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,89,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,90,3,300000,15,5,0,1205,0,87,0,contamination,1
20200220_0840_DE5c,91,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,92,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,93,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,94,3,300000,15,5,0,1205,0,87,0,,
20200220_0840_DE5c,95,3,300000,15,5,0,1205,0,87,0,,
