experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200217_0830_DE2a,86,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,87,3,300000,18,5,0,1205,0,87,1,,
20200217_0830_DE2a,88,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,89,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,90,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,91,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,92,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,93,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,94,3,300000,15,5,0,1205,0,87,0,,
20200217_0830_DE2a,95,3,300000,15,5,0,1205,0,87,0,,
