experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200223_2015_DE5d,80,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,81,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,82,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,83,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,84,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,85,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,86,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,87,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,88,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,89,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,90,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,91,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,92,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,93,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,94,3,300000,15,5,0,1205,0,87,0,,NaN
20200223_2015_DE5d,95,3,300000,15,5,0,1205,0,87,0,,NaN
