experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200214_0900_DE5b,56,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,57,3,300000,18,5,0,200,0,100,1,,
20200214_0900_DE5b,58,3,300000,15,5,0,200,0,200,1,,
20200214_0900_DE5b,59,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,60,3,300000,15,5,1100,1205,0,87,1,"went out of fov, and beneficial sector,=",1
20200214_0900_DE5b,61,3,300000,15,5,800,1205,0,87,1,,
20200214_0900_DE5b,62,3,300000,18,5,800,1205,0,87,1,,
20200214_0900_DE5b,63,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,64,3,300000,15,5,800,820,0,30,1,"went out of fov, and beneficial sector",1
20200214_0900_DE5b,65,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,66,3,300000,15,5,0,1205,0,700,1,went out of fov,1
20200214_0900_DE5b,67,3,300000,18,5,200,1205,0,87,1,,
20200214_0900_DE5b,68,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,69,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,70,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,71,3,300000,18,5,800,1205,0,87,1,,
20200214_0900_DE5b,72,3,300000,15,5,0,1205,700,900,1,went out of fov,1
20200214_0900_DE5b,73,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,74,3,300000,15,5,0,1205,700,900,1,went out of fov,
20200214_0900_DE5b,75,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,76,3,300000,18,5,1100,1205,0,87,1,,
20200214_0900_DE5b,77,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,78,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,79,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,80,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,81,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,82,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,83,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,84,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,85,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,86,3,300000,18,5,800,1205,0,87,1,,
20200214_0900_DE5b,87,3,300000,18,5,0,200,0,50,1,,
20200214_0900_DE5b,88,3,300000,15,5,300,500,0,87,1,went out of fov,1
20200214_0900_DE5b,89,3,300000,15,5,800,1205,0,87,1,,
20200214_0900_DE5b,90,3,300000,18,5,900,1205,0,87,1,,
20200214_0900_DE5b,91,3,300000,15,5,0,1205,0,87,0,,
20200214_0900_DE5b,92,3,300000,18,5,0,200,0,100,1,,
20200214_0900_DE5b,93,3,300000,18,5,1000,1100,0,87,1,,
20200214_0900_DE5b,94,3,300000,15,5,0,200,0,87,1,"went out of fov, and beneficial sector",1
20200214_0900_DE5b,95,3,300000,15,5,0,1205,0,87,0,,
