experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200215_2020_DE1c,0,3,300000,20,5,800,1205,850,903,1,,
20200215_2020_DE1c,1,3,300000,20,5,1000,1205,700,903,1,,
20200215_2020_DE1c,2,3,300000,18,5,0,100,850,903,1,,
20200215_2020_DE1c,3,3,300000,18,5,800,1205,781,903,1,,
20200215_2020_DE1c,4,3,300000,18,5,600,1205,781,903,1,,
20200215_2020_DE1c,5,3,300000,18,5,0,1205,781,903,0,,
20200215_2020_DE1c,6,3,300000,15,5,0,1205,781,903,0,,
20200215_2020_DE1c,7,3,300000,20,5,1000,1205,781,903,1,,
20200215_2020_DE1c,8,3,300000,20,5,1000,1205,700,903,1,,
20200215_2020_DE1c,9,3,300000,15,5,0,1205,781,903,0,,
20200215_2020_DE1c,10,3,300000,15,5,0,1205,781,903,0,,
20200215_2020_DE1c,11,3,300000,15,5,0,1205,781,903,0,,
20200215_2020_DE1c,12,3,300000,15,5,0,1205,0,87,0,went out of fov,1
20200215_2020_DE1c,13,3,300000,18,5,0,1205,0,87,1,,
20200215_2020_DE1c,14,3,300000,18,5,0,1205,0,87,1,,
20200215_2020_DE1c,15,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,16,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,17,3,300000,18,5,0,1205,0,87,1,,
20200215_2020_DE1c,18,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,19,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,20,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,21,3,300000,18,5,0,200,0,87,1,,
20200215_2020_DE1c,22,3,300000,15,5,0,1205,0,87,0,out of focus,1
20200215_2020_DE1c,23,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,24,3,300000,20,5,1000,1205,0,100,1,many broken tracks,1
20200215_2020_DE1c,25,3,300000,20,5,800,1205,0,87,1,,
20200215_2020_DE1c,26,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,27,3,300000,18,5,0,1205,0,87,1,,
20200215_2020_DE1c,28,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,29,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,30,3,300000,15,5,0,1205,0,87,0,,
20200215_2020_DE1c,31,3,300000,15,5,0,1205,0,87,0,,
