experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200222_2000_DE3c,75,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,76,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,77,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,78,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,79,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,80,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,81,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,82,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,83,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,84,3,300000,18,5,600,1205,0,87,1,,
20200222_2000_DE3c,85,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,86,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,87,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,88,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,89,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,90,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,91,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,92,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,93,3,300000,15,5,0,1205,0,87,0,,
20200222_2000_DE3c,94,3,300000,15,5,0,1205,0,150,1,,
20200222_2000_DE3c,95,3,300000,15,5,0,1205,0,100,1,,
