experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200222_0830_DE4b,0,3,300000,15,5,0,1205,600,903,1,,
20200222_0830_DE4b,1,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,2,3,300000,15,5,0,1205,600,903,1,,
20200222_0830_DE4b,3,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,4,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,5,3,300000,15,5,0,1205,781,903,1,changed focus,
20200222_0830_DE4b,6,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,7,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,8,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,9,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,10,3,300000,15,5,0,1205,781,903,0,out of focus,1
20200222_0830_DE4b,11,3,300000,15,5,0,1205,781,903,0,,
20200222_0830_DE4b,12,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,13,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,14,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,15,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,16,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,17,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,18,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,19,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,20,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,21,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,22,3,300000,15,5,0,1205,0,200,1,,
20200222_0830_DE4b,23,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,24,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,25,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,26,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,27,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,28,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,29,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,30,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,31,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,32,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,33,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,34,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,35,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,36,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,37,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,38,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,39,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,40,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,41,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,42,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,43,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,44,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,45,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,46,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,47,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,48,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,49,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,50,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,51,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,52,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,53,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,54,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,55,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,56,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,57,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,58,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,59,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,60,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,61,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,62,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,63,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,64,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,65,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,66,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,67,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,68,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,69,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,70,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,71,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,72,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,73,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,74,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,75,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,76,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,77,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,78,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,79,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,80,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,81,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,82,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,83,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,84,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,85,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,86,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,87,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,88,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,89,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,90,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,91,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,92,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,93,3,300000,15,5,0,1205,0,87,0,,
20200222_0830_DE4b,94,3,300000,15,5,0,1205,0,87,0,,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,
