experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200218_0840_DE2c,0,3,300000,15,5,0,1205,781,903,1,changed focus,
20200218_0840_DE2c,1,3,300000,15,5,0,1205,781,903,1,changed focus,
20200218_0840_DE2c,2,3,300000,15,5,0,1205,781,903,0,,
20200218_0840_DE2c,3,3,300000,15,5,0,1205,781,903,1,changed focus,
20200218_0840_DE2c,4,3,300000,15,5,0,1205,781,903,0,,
20200218_0840_DE2c,5,3,300000,15,5,0,1205,781,903,0,out of focus,1
20200218_0840_DE2c,6,3,300000,18,5,0,1205,781,903,1,changed focus,
20200218_0840_DE2c,7,3,300000,18,5,0,1205,781,903,1,changed focus,
20200218_0840_DE2c,8,3,300000,15,5,0,1205,781,903,0,out of focus,1
20200218_0840_DE2c,9,3,300000,20,5,0,1205,781,903,1,,
20200218_0840_DE2c,10,3,300000,18,5,0,1205,600,903,1,,
20200218_0840_DE2c,11,3,300000,20,5,0,1205,781,903,1,,
20200218_0840_DE2c,12,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,13,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,14,3,280000,18,5,0,1205,0,87,1,,
20200218_0840_DE2c,15,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,16,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,17,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,18,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,19,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,20,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,21,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,22,3,300000,20,5,0,1205,0,87,1,,
20200218_0840_DE2c,23,3,300000,20,5,0,1205,0,87,1,,
20200218_0840_DE2c,24,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,25,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,26,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,27,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,28,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,29,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,30,3,300000,15,5,0,1205,0,87,0,,
20200218_0840_DE2c,31,3,300000,15,5,0,1205,0,87,0,,
