experiment_all,strains_all,radius_all,masscut_all,maxd_all,barrg_all,xmin_all,xmax_all,ymin_all,ymax_all,manually_changed,notes,exclude
20200216_0830_DE4a,0,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,1,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,2,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,3,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,4,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,5,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,6,3,300000,15,5,400,1205,781,903,1,,
20200216_0830_DE4a,7,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,8,3,300000,15,5,0,1205,781,903,0,out of focus,1
20200216_0830_DE4a,9,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,10,3,300000,15,5,0,1205,781,903,0,out of focus,1
20200216_0830_DE4a,11,3,300000,15,5,0,1205,781,903,0,,
20200216_0830_DE4a,12,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,13,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,14,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,15,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,16,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,17,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,18,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,19,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,20,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,21,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,22,3,300000,15,5,0,1205,0,87,0,,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,,
20200216_0830_DE4a,24,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,25,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,26,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,27,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,28,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,29,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,30,3,300000,15,5,0,1205,0,87,0,,
20200216_0830_DE4a,31,3,300000,15,5,0,1205,0,87,0,,
