1.060251078399157665e+00,2.930995642025981396e-01
4.898928849572721789e-01,3.547258257442911789e-01
1.002893554749959781e+00,3.563289157273915597e-01
1.114195397836672541e+00,2.394956213821130553e-01
nan,nan
1.004305915113414827e+00,3.586159264488734677e-01
3.131516783638141344e-01,8.894415049343909474e-02
nan,nan
1.259629283040212933e+00,2.298888235626534160e-01
nan,nan
nan,nan
1.229145838528977297e+00,4.375709814882120519e-01
9.516562593424002792e-01,1.933160801549361207e-01
nan,nan
1.576861113565119210e-01,7.573578664420559103e-02
9.302354604966671658e-01,2.124065180870687020e-01
5.052326877936855754e-01,1.099892113362359869e-01
nan,nan
nan,nan
8.097532750474972785e-01,1.744834934031162799e-01
1.034475501766105143e+00,1.943636079225151136e-01
7.015115460816037096e-01,2.043940151187021714e-01
nan,nan
8.032014922503590837e-01,1.670033033620116070e-01
1.043498915199289501e+00,1.556377500437061134e-01
nan,nan
8.029268666241318186e-01,1.780860060597510286e-01
1.114391558998263587e+00,1.920091839493735242e-01
nan,nan
6.501565539770893798e-01,1.120675809270994111e-01
1.115843151594036575e+00,2.948135352235516371e-01
7.797798495563981191e-01,1.479326695357265076e-01
1.044401256542607959e+00,1.942442878323139832e-01
8.046923170784504586e-01,1.758272424272098455e-01
8.568711860616466947e-01,1.355540659322067298e-01
nan,nan
8.981827266927037146e-01,2.168923391828140590e-01
1.107486686110261687e+00,1.948983360877647730e-01
8.738979748877423459e-01,1.556975546823815837e-01
1.130555238713359056e+00,2.194750650418055837e-01
nan,nan
nan,nan
7.421561387632512607e-01,1.481873135213557513e-01
8.075562700376783809e-01,1.817807354688589783e-01
nan,nan
nan,nan
nan,nan
nan,nan
9.371403333846690664e-01,1.862385596026521484e-01
nan,nan
nan,nan
9.020667176922048114e-01,1.625766499533239928e-01
nan,nan
9.220751561744829905e-01,1.754415862215013000e-01
7.359182138246586069e-01,1.206062198074328295e-01
1.159979412952003575e+00,2.357192313320361776e-01
8.000236814325856205e-01,1.986653616593568594e-01
1.133026869349405219e+00,2.357386542280029418e-01
1.020587291525464790e+00,2.015829876559080136e-01
9.982249191040950542e-01,1.609730801423753244e-01
9.866906428025464804e-01,2.524265022602749653e-01
7.760135552538516279e-01,1.413579628582547487e-01
1.331345803717869147e+00,3.358656674925133978e-01
1.082299592961982082e+00,2.161549334679498946e-01
nan,nan
nan,nan
9.999119050937773645e-01,1.667649511110438076e-01
nan,nan
8.480831660223716595e-01,2.083424534489967117e-01
8.940633422992935175e-01,1.686500972308134227e-01
9.669960621788136201e-01,2.054680200483053887e-01
nan,nan
nan,nan
7.074748453939688764e-01,1.605567409460905981e-01
1.154212274801229343e+00,2.615015726471491275e-01
1.021842722959646954e+00,1.595831007428706871e-01
5.241426237710544722e-01,8.927232353052919067e-02
7.420384420662966551e-01,1.639970530430148454e-01
nan,nan
8.195613331270454882e-01,1.452529501316920935e-01
nan,nan
9.474584104843537524e-01,1.960696237327251290e-01
1.042596573855971043e+00,2.271140460351071255e-01
7.181460125845173792e-01,1.308260313666943786e-01
8.426298857301428580e-01,3.166859184923356274e-01
nan,nan
9.717823945216330639e-01,2.876464801108881142e-01
8.866484503911549186e-01,1.496553712819106152e-01
5.438372043947872214e-01,9.398181707344038793e-02
nan,nan
8.587151009806017754e-01,1.829894512982179478e-01
nan,nan
nan,nan
nan,nan
nan,nan
9.356102763242594156e-01,1.786113065448846349e-01
