9.889834635554493047e-01,2.129929802342878653e-01
nan,nan
nan,nan
nan,nan
7.772717858579997197e-01,1.359576190241977844e-01
1.054217422936266413e+00,2.136928160250508024e-01
8.219160279006710867e-01,1.720906616310539927e-01
7.290034349608385256e-01,1.798721295039755752e-01
6.556450996864400249e-01,1.321172097736062756e-01
nan,nan
nan,nan
nan,nan
nan,nan
9.664024776159358954e-01,1.887422218277604868e-01
8.619405267881685706e-01,1.694097309161170795e-01
1.010369688334142202e+00,2.063635633086912113e-01
9.021243271637756633e-01,2.093920450224112384e-01
nan,nan
nan,nan
9.916517634812826998e-01,2.332164379497919660e-01
nan,nan
1.221643286939290807e+00,2.405183939412839922e-01
nan,nan
8.395984930808192415e-01,2.787487981145909122e-01
nan,nan
1.128810344743512939e+00,2.338415081644486804e-01
8.467272346737169109e-01,1.769046348766444010e-01
9.720178550717938348e-01,1.938528573103590058e-01
7.188479650938615073e-01,2.467515446161458181e-01
nan,nan
1.017578080671094343e+00,2.533218283045777786e-01
nan,nan
6.610215249101336621e-01,1.167286109486141837e-01
9.616234329726526253e-01,2.016031258007593974e-01
1.175724632991743901e+00,2.426525627277900665e-01
1.273854349667160824e+00,2.712565560437567025e-01
9.703451894466446070e-01,1.631915657647989293e-01
1.118336271900317147e+00,2.063406691027958040e-01
1.140120750399283400e+00,2.946149645404975703e-01
9.162225088614613933e-01,1.988387733940604196e-01
1.076320504411451440e+00,2.183837486297463826e-01
nan,nan
nan,nan
7.835243692662953174e-01,1.465361467602004641e-01
nan,nan
9.352590366905396690e-01,1.807117237330337634e-01
nan,nan
1.027016693841579009e+00,2.177224473053122056e-01
nan,nan
7.416280778935118168e-01,1.631671574680086945e-01
1.155612820117926764e+00,2.133773067362357001e-01
7.937196645052997379e-01,1.436719357224519322e-01
1.120088588269521068e+00,2.261170864794681268e-01
1.076758583503752531e+00,1.817279471268723468e-01
1.020007428364763324e+00,1.670716832129507390e-01
9.715001252354380501e-01,2.127400247357598695e-01
1.066165034544474421e+00,2.183062930990457284e-01
nan,nan
7.167372203764114102e-01,1.603488439353470685e-01
nan,nan
nan,nan
nan,nan
9.234309011984137561e-01,1.684787624113728566e-01
nan,nan
1.195876271237588551e+00,1.899290433762787500e-01
nan,nan
nan,nan
nan,nan
nan,nan
6.200412170939794132e-01,1.238347817743017804e-01
9.838858159359472610e-01,1.850529094086010296e-01
1.006665928735597459e+00,2.106457383260696148e-01
1.000771773675548149e+00,1.993160013641510631e-01
nan,nan
nan,nan
1.105631978223589051e+00,2.088329241587324747e-01
1.024627171519937319e+00,2.058656293576675012e-01
9.630969717376648420e-01,2.321124246136863634e-01
6.954704717138007197e-01,1.588857775240125336e-01
nan,nan
nan,nan
nan,nan
9.521848198021680698e-01,1.782743114849486277e-01
7.848386065431981473e-01,1.713698470440391530e-01
1.092489605454559864e+00,2.461590522893952471e-01
7.885821915137701810e-01,1.340182743601025794e-01
nan,nan
8.943185542464129334e-01,2.520069641047550379e-01
9.416310962149174735e-01,1.956753429993474402e-01
nan,nan
7.714174561699777000e-01,1.553748766540214155e-01
1.338490928467567231e+00,3.349549480920925859e-01
nan,nan
1.179946122426644317e+00,2.069970499348662563e-01
nan,nan
nan,nan
