1.217091416098536216e+00,1.899748621404883930e-01
nan,nan
nan,nan
1.401230071174315084e+00,3.458881377745142149e-01
1.020982093511839217e+00,2.047632212881514702e-01
9.429796794084385203e-01,1.843874221376711198e-01
1.135999797476188844e+00,2.005272386257783979e-01
1.060038464929949242e+00,2.643726887771661871e-01
nan,nan
nan,nan
nan,nan
nan,nan
9.332155865539109030e-01,2.000529700764838159e-01
nan,nan
nan,nan
6.459195662918805203e-01,1.670509380458340409e-01
8.982413782501230681e-01,1.833104107793022131e-01
6.713503392067798892e-02,4.724912982603949457e-02
1.168381280558717927e+00,2.233912124482156369e-01
nan,nan
nan,nan
nan,nan
1.508028284543610598e+00,4.287368269625583816e-01
nan,nan
1.872388924680076006e+00,1.190078747857103769e+00
1.578142194250415686e+00,6.245429811313194524e-01
nan,nan
nan,nan
8.800923017013119187e-01,1.571441844151513501e-01
3.859850717690911370e-01,8.051878211780350014e-02
nan,nan
nan,nan
1.176931757352230878e+00,1.992843993136669267e-01
nan,nan
nan,nan
1.435652635814005595e+00,2.708603389382819859e-01
9.015512402347086729e-01,2.752356871596086663e-01
nan,nan
8.151638424370244440e-01,1.495542278342959497e-01
nan,nan
1.055459822517939239e+00,1.931288408766560216e-01
nan,nan
3.916449357627325295e-02,4.264713636178087131e-02
nan,nan
1.095178166332966496e+00,2.109070265906657360e-01
nan,nan
4.217977784423073695e-01,9.032507404869956347e-02
1.117078419797641109e+00,2.229175961172884524e-01
nan,nan
8.843951222812732604e-01,1.817661599850427800e-01
7.959666429264279364e-01,2.615218036583849548e-01
nan,nan
1.070740352013442864e+00,1.791800125671215993e-01
1.008183960504774879e+00,1.889137547717618382e-01
1.570805333517917735e+00,1.255735703309267093e+00
2.215014804451095609e-01,1.195078554341777177e-01
1.067871804960135229e+00,2.611347636600981903e-01
1.481549388666925982e+00,2.279586253119462447e-01
nan,nan
1.180572605535274988e+00,2.404476927559126287e-01
nan,nan
nan,nan
7.508973555696538682e-01,1.532650209642324179e-01
2.689814506139900363e-01,1.431060273188885235e-01
1.028318954244337391e+00,1.659403545091913401e-01
nan,nan
nan,nan
1.181013920466553069e+00,2.689761033038824412e-01
1.078463363310809164e+00,4.297075774279177640e-01
nan,nan
nan,nan
1.427598638318180457e+00,2.626378511934737703e-01
5.461934246963162654e-01,8.569197533664579813e-02
3.779641728931120159e-01,1.443350126688550117e-01
7.516144923329808325e-01,1.545070509101033329e-01
nan,nan
9.932895815741396017e-01,1.537547882157359325e-01
nan,nan
3.187397091155936280e-01,5.496627245930819916e-02
nan,nan
1.209589062266808845e+00,2.496175243716544645e-01
5.358280402479224103e-01,1.043660308648059060e-01
nan,nan
6.597106578943204847e-01,3.025239756449508710e-01
nan,nan
nan,nan
nan,nan
nan,nan
1.167664143795391185e+00,2.398746514985056477e-01
1.001895222734062285e+00,2.249605866519449604e-01
nan,nan
nan,nan
1.340052788825891295e+00,2.834080821237657255e-01
nan,nan
9.215759052414516095e-01,2.630193475657989222e-01
nan,nan
