2.9908,1.1015
2.0459,1.14
1.7471,0.68989
1.274,0.52905
2.7499,0.80955
2.0815,0.95113
2.499,1.0145
3.7118,3.1405
1.4889,0.71776
2.8903,0.78168
2.3808,0.52016
2.2614,0.44666
1.4067,0.34918
2.5645,1.0509
2.0719,0.66501
1.2956,0.24543
2.438,0.56572
2.5029,0.44024
2.7689,0.79177
3.356,1.0938
3.757,1.4332
2.8008,0.73092
2.0186,0.33008
1.0056,0.32059
1.5221,0.23649
1.5393,0.63603
1.6108,0.40076
1.3844,0.51711
1.4754,0.24224
2.5968,0.97373
2.6874,1.037
3.221,1.1285
3.1175,0.76498
0.78318,0.16885
1.5807,0.23206
1.6712,0.28827
1.4663,0.30053
3.4387,0.84453
1.4004,0.49838
1.7132,0.30969
1.9946,0.4909
1.0199,0.20541
2.7817,0.46525
1.9467,0.74854
2.2836,0.64475
2.1683,0.48833
2.158,0.30734
2.8138,0.65903
0.19201,0.060082
2.803,0.69344
1.771,0.43141
0.63656,0.13794
1.5996,0.77479
1.0164,0.18008
1.9443,0.43624
2.3262,0.96255
3.218,0.78714
1.2928,0.2304
2.6197,0.56625
1.8251,0.29851
3.4428,1.2302
1.8354,0.43228
1.9325,0.35412
2.5498,0.61672
NaN,NaN
3.2732,0.7411
3.3253,0.7679
2.5407,1.1579
2.8988,0.60717
1.6489,0.28641
1.1763,0.15916
2.136,0.35126
2.5954,0.47591
NaN,NaN
1.7593,0.37084
1.5051,0.32966
1.3905,0.2618
3.0561,0.57612
2.7973,0.99865
3.2665,0.67928
0.93648,0.45471
1.2053,0.15474
2.378,0.53394
2.2242,0.35449
2.2575,0.34331
1.9622,1.1901
2.1102,0.49991
1.2354,0.26245
2.8436,0.71167
2.7378,0.51195
2.744,0.43947
2.1611,0.67324
2.7793,0.53914
1.9851,0.43499
2.1295,0.32453
2.3894,0.32822
