2.0762,0.60881
1.3454,2.026
2.3265,0.96168
2.3664,0.36905
2.2754,0.43324
1.757,0.49617
1.3017,1.077
NaN,NaN
1.8363,0.61327
2.68,0.64203
2.5775,0.83613
2.6799,0.5195
2.0879,0.39949
1.576,0.24239
0.46065,0.18551
2.5997,0.58191
1.1237,0.19241
NaN,NaN
2.4605,0.60018
1.7915,0.58946
2.0282,0.40374
2.6066,0.53153
1.6769,0.7964
2.2294,0.4764
2.4848,0.37758
2.0932,0.29349
1.9243,0.36524
2.2006,0.374
2.3341,0.34993
1.4069,0.25415
2.5403,0.58668
1.7366,0.32228
2.0463,0.46541
1.4512,0.27449
1.7636,0.34996
1.7586,0.25475
1.8379,0.38255
1.9337,0.301
1.5068,0.19458
2.7033,0.58165
2.5899,0.52583
2.3338,0.46771
2.2213,0.47049
2.2774,0.49287
2.0355,0.40381
2.2847,0.5784
2.6734,0.50226
2.3875,0.61175
2.7308,0.39344
1.7369,0.2821
1.917,0.26634
1.7085,3.8537
1.835,0.3868
2.221,0.35333
2.106,0.45316
2.6553,0.50963
1.1622,0.25322
2.3947,0.67764
2.0419,0.3862
2.4093,0.35475
2.1191,0.41118
2.2574,0.32714
2.1938,0.33249
1.6422,0.23239
0.99554,0.15133
1.6717,0.29659
2.44,0.33732
2.2622,0.5353
1.665,0.38171
2.6108,0.41142
2.0948,0.51185
1.8578,0.34893
1.8109,0.23813
1.7646,0.28923
2.0537,0.35739
1.991,0.34915
1.0836,0.1534
1.8563,0.38088
1.3192,0.21756
1.9885,0.36676
1.9003,0.35577
2.5415,0.44602
2.4437,0.50276
3.125,0.62631
1.9246,0.21205
1.9233,0.44571
1.7874,0.46923
2.1048,0.27185
1.3154,0.21002
1.2605,0.23642
2.4104,0.35029
1.5139,0.2262
1.7788,0.25157
1.6638,0.34056
1.4972,0.28138
2.5349,0.33472
