3.0753,0.93728
2.5605,0.55128
1.5543,0.28717
2.9187,0.59769
2.8477,0.52611
2.3187,0.49171
2.606,0.5129
1.9356,0.37004
2.3692,0.39216
2.7425,0.39658
3.1293,1.0517
1.9865,0.56355
1.6978,0.32885
3.3163,0.59907
2.5884,0.67213
1.9439,0.31638
1.9729,0.36635
2.2354,0.3277
2.2259,0.33751
2.3308,0.38507
2.3995,0.95132
2.7632,0.83925
2.0148,0.36736
2.3672,0.50148
1.9837,0.43828
1.6647,0.28718
1.7288,0.31232
2.6955,0.48261
1.9504,0.35949
2.548,0.35749
2.5564,0.60315
2.0957,0.51117
3.2269,0.867
2.1354,0.43723
1.9856,0.42163
2.8775,0.64098
3.1468,0.46065
3.1944,0.51966
1.2785,0.21407
3.0591,0.45163
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
